"primary","celllinename","tissue","gcell_gene__nrpkm_ALK","gcell_gene__nrpkm_APC","gcell_gene__nrpkm_ARID1A","gcell_gene__nrpkm_BCL6","gcell_gene__nrpkm_BRAF","gcell_gene__nrpkm_CBL","gcell_gene__nrpkm_CDKN2A","gcell_gene__nrpkm_CIC","gcell_gene__nrpkm_CSMD3","gcell_gene__nrpkm_CTNNB1","gcell_gene__nrpkm_DAXX","gcell_gene__nrpkm_DNAH5","gcell_gene__nrpkm_DNAJB1","gcell_gene__nrpkm_DNMT3A","gcell_gene__nrpkm_EGFR","gcell_gene__nrpkm_ERBB2","gcell_gene__nrpkm_FBXW7","gcell_gene__nrpkm_GLI1","gcell_gene__nrpkm_IDH1","gcell_gene__nrpkm_KMT2D","gcell_gene__nrpkm_KRAS","gcell_gene__nrpkm_LGALS7","gcell_gene__nrpkm_MET","gcell_gene__nrpkm_MUC16","gcell_gene__nrpkm_NFE2L2","gcell_gene__nrpkm_NOTCH2","gcell_gene__nrpkm_PIK3CA","gcell_gene__nrpkm_PRCC","gcell_gene__nrpkm_PTEN","gcell_gene__nrpkm_RUNX1","gcell_gene__nrpkm_TET2","gcell_gene__nrpkm_TP53","gcell_gene__nrpkm_TP63"
"CL587530","HCC1637","Lung",0.00382302120876727,3.72979063466004,31.6213228414053,8.33162748295761,4.95106681958726,5.47314282232192,25.5722094518746,21.3972091701716,0,139.746925601693,10.0369218705793,0.674148327027495,43.4529853489417,2.65843123648476,52.908444463216,33.3559039271899,2.55127330053777,0.0976160254993037,60.9806961415923,6.7553595863886,6.97824144973275,0,45.4464089519413,0.00230170028042908,24.4560506095011,17.2430374403334,2.4733135143147,38.2085089506443,7.22840265517565,16.1430668841676,2.06339219191355,2.16543013499744,0.0656885858729414
"CL586846","HCC1671","Lung",0.185170332671818,3.11550277410037,12.3823988269519,4.08994558272421,2.75306811415668,5.67891184797866,0.0703313470193589,19.40549032111,0.0206491390651845,61.49391536196,31.8761141409567,0.0639136622164986,40.0444941223289,2.24566093431578,20.712002480837,21.7932270460677,2.73459764168005,7.91597042656618,68.4544873816929,6.16290425403587,19.2479906310454,0,33.0752628667983,0.106416772716415,35.3317150941125,17.0330327309428,2.78776170020858,25.4295458799903,31.7668743514523,0.862904299402929,1.75193785833563,17.3058454126958,0.0170142576659093
"CL587071","HCC1705","Lung",0,5.05118073412761,24.0387039783061,7.02778901671187,7.90081763419297,14.5355636548612,2.6916931128691,11.0776583036209,0,119.315969954569,18.3646495936074,2.55662116618947,79.8817302758432,2.50524508921205,30.8686097264993,26.1198514286954,2.75238768419909,0.0143732158083133,47.9963610598248,18.7858456130038,19.8335103414286,0,236.75586864861,1.93287605115213,34.1481468718245,13.6740161768408,9.03092559257893,33.282823369661,10.0095285065729,33.2803660120457,1.38807645379636,3.0205068186833,0.2628547273524
"CL90000441",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586380","NCI-H1792 (DODx)","Lung",0,4.86720797860815,5.61078681223249,5.22204724016683,3.40763996756687,4.05379975032695,38.5768662623583,3.64903083897202,0.00497030772141392,87.1647626963715,24.2698320379917,0.495713241584394,45.1512955944409,1.5680969013644,22.5741831242263,7.00736503860384,2.47106740768454,0.0646627962644733,49.8769542551905,1.53950476195361,6.75195271016722,0,73.6822502812381,0,19.8751625249594,18.9520300946169,3.53388769670904,32.6412705020926,4.65132513276782,4.58408269822581,0.98768747071216,0.0765026121769533,0.0563114917179134
"CL90001097",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000245",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586089","NCI-H2198","Lung",0.0237269773712148,8.78739988604304,22.6041061592984,17.7000672806935,7.38755306274336,13.9862214872752,46.8934327726527,16.9780746947187,0.000970162288043808,46.1113898660866,27.9149703455124,0.334486053652679,56.799428454609,6.4058032067725,16.2467230696186,1.27567244000223,6.5189132524222,0.0865483494265276,31.7632649201448,9.49642059204316,14.9864792418111,0,48.3330113496795,0.000297607068504583,26.4540349756305,1.07246582285523,7.52740618553499,29.1958624897776,1.75512804320595,8.02921461743209,1.69239098505984,13.4767318185183,0.871328547544553
"CL90000762",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL587066","HCC1445","Lung",0.00217408263632501,4.62150552809575,17.2314151338829,5.14527610656376,3.61920763773738,8.99145776247584,17.6353326489787,5.5148898667695,0.010667416848868,108.673390549842,31.6095611080452,0.310002516820728,51.7119542713924,1.53584074464865,23.0019007615556,12.0568449736915,3.89233060577068,0.0951642145125891,36.2203413997488,8.58778259275551,13.9669580086861,0,70.0398565085902,0.0202884939101454,30.3976050145505,24.8637241617189,4.61536846867603,31.1146444363999,6.40424485940221,27.8072284989594,1.81892786456785,1.54751052674904,0.0856988390001492
"CL586693","NCI-H2591","Lung",0.00377087764974801,3.81696441003295,7.35451788730179,4.9811580141199,2.68744976242888,6.12700131092012,0,17.3916404530683,0.118414704144457,87.36604095483,25.0401200831863,0.927434971684986,48.7829414855487,3.85218368670329,50.003396495783,20.0822274292253,4.21438742448943,0.336996119166017,46.4665857762579,7.15883227661016,6.78088958604156,0,93.5234172384089,0.000567576640955088,32.9591642663936,22.7555270359647,1.91446790608839,31.8511435239133,10.2484158338682,33.5190035262057,1.67627332990547,27.8164732771384,0.0419246466055126
"CL90000581",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586467","NCI-H1092","Lung",0.0346395328834699,7.72633538002502,47.0971931825948,1.65635276187463,6.11913534017368,9.41634550551525,30.2112520860016,12.5453631443383,6.85559254340417,53.4771245198504,18.6577077548699,0.763016342978224,28.1226928106675,14.100153639044,0.116626950805393,2.67975554363954,4.38187389739014,0.0180505467261761,11.32295915754,12.040591213327,7.16441081004175,0,9.59448220178526,0.000372414055150245,11.0309197657335,0.683203199193213,3.21580425370175,39.4337817583069,2.85067063445335,0.72135544128353,5.49007504936351,3.60642998958991,0.0150047763130696
"CL586378","NCI-H1373 (DODx)","Lung",0,3.60387364477873,10.3254550782838,3.17630436936153,5.09590151632161,7.6584118405844,17.9433767155787,4.39584094642579,0.0276542706479245,121.834307579515,43.2964207922784,2.32060529991724,74.0972684918429,3.54528573976754,41.48961709169,12.7204068223066,3.05258807392034,0.123352118953126,31.8677030772321,4.49050243304472,15.831145864584,0,235.612566832398,0.190024273321254,33.4703220317217,16.284178217158,4.62735720459197,37.9293994879221,15.1776900061647,13.1995855647446,1.92870442739071,1.53234902536904,0.148110763927166
"CL90000619",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000889",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000896",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000087",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000808",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000620",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586470","NCI-H1436","Lung",0.00869681559055498,8.18227210472689,14.4995426486206,4.64623453022102,3.88537250069004,5.71290932950307,47.3632516385759,19.4953341756528,0.0014224015777524,32.7059817478541,39.2605517733388,0,46.2733293173723,10.9251113157887,3.99138534096397,5.08431227397042,21.0437452896172,0.0158615870629729,13.7735427273139,8.81740988086107,6.14504499816761,0,0.162917398351696,0,25.3633416762508,0.704127893933648,5.16596871586303,36.2842783507113,0.478650815451958,0.810342040647673,3.45266049107585,57.4430728230611,0.213892792533274
"CL90000425",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000577",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL587082","HCC3051","Lung",0.00554758628731352,8.29615123188129,32.5949582099561,1.40056344592469,8.18766694293635,13.2976053287906,8.14703550525099,14.8341685108637,0.163319685580683,81.2396644139253,41.6790369910656,0.0421258855093065,32.625801391352,5.28893317703244,0.293775361545908,34.6610751978328,3.53522806223656,4.33046181132422,28.4691490420257,8.51966586004292,9.54491394563219,0,2.5707244484185,0,20.7599775884319,21.529806536752,3.83446321140279,53.0110742388312,4.53934766285727,0.0266599452743498,3.53393346349872,16.6958524232303,0.0168213018688886
"CL90000344",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000309",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000001",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000500",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL587080",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL587121",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586494","NCI-H2141","Lung",0.882629118537597,10.6937946730664,36.2611510736041,4.37884950739231,8.26605999258751,13.6020389205576,29.6258192227511,22.2051573058933,0.416336225671304,58.0558647017455,35.8952799340292,0.171784410597471,248.05294583313,14.6102858354671,2.34233933167563,4.04452228290711,8.72206790085637,0.0466600859044781,11.1020455196892,13.3441582373012,17.9575172498506,0,1.7951030487682,0.00449249929407123,19.1710787676709,0.184565787934216,7.1545943986927,46.5156797732165,11.1584749935154,3.3861372809941,4.70015754644658,2.99479472633746,0.0624899520854047
"CL586324","NCI-H69","Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000794",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000006",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000443",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000909",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000305",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000470",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000518",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000315",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586044","RKO-AS45-1","Colon",0,3.95783659012316,9.3961932734086,1.68588272691918,6.80577838385928,10.8070843925898,0.0444292472129498,5.47723891576649,0.010435468599902,90.1154821060266,40.1032770339359,0.0269167402516374,53.8401107297339,1.05824457987648,1.74096421413692,12.4006843512759,4.03777419635977,0.181018055707776,15.5010033981406,4.86347614143521,8.4775124938144,0,16.9501220221937,0,14.4462875621125,5.97737006433549,2.95653439402058,20.2787396422836,3.18532650465414,8.500279765872,0.921649314720794,12.1938843948963,0
"CL586351","NCI-H1618","Lung",0.900816833323679,5.35398545771473,22.3288648922256,3.43508641534776,4.9812703037822,3.00113945471821,31.1274185998328,21.9562980105938,0.00129999234470686,54.0738844619387,28.8524914341395,0.0648273160686934,234.082311709638,10.561063339761,10.9991871656694,4.96765801507679,4.9199420886091,0.0434897051844148,17.7111833023367,7.93532752823533,6.92036237034409,0,2.04537499377716,0.000797571531185178,21.6303603096655,1.95668500618196,2.30785326331805,44.0274762213808,5.72955172608912,16.2933212744429,4.20441166514659,19.1339762174087,0.152639422987997
"CL90000335",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000290",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000259",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000886",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000784",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586751","NCI-H460 GDC-0941RS","Lung",0.0027738347417701,3.46101258668114,11.4159517032569,2.45779980892906,2.6186174368148,3.34562603601943,0,5.54303458484307,0.00272203558097966,55.2937833521037,20.923777975076,0.324140146727227,33.7173210091282,1.17741869637518,6.0902805594465,4.56447658349797,1.86004670622644,0.0303541594944256,93.5588161650338,7.49202993408815,6.47360302316904,0,21.0118852529713,0.00125251781006759,30.5267492302459,5.77004736956621,1.86092951862155,45.0948507329796,13.4135682028741,2.84154844741371,1.03064911281119,21.7447361541469,0.0168215541351483
"CL90000789",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000176",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000391",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000616",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000424",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000133",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000311",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000386",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586325","NCI-H740","Lung",0.112959267993658,9.49385861787431,38.8968859639184,1.3390219092064,8.38587818414275,18.2005605188682,50.8914837878322,20.566768355086,0.0615832463208073,51.5466923936594,26.7709925418598,0.0741275877513695,128.573648834427,8.98980367444517,0.609867859808793,2.14864631517397,10.149497496871,0.028613814083171,12.6237830132988,12.4646990321269,12.0159523230053,0,0.343396568738133,0,27.2472925883839,1.58735213732254,9.0416052568441,51.0800378871052,4.26615960473586,0.226186049434714,3.73841173152746,10.5807642359231,0.0285427728895852
"CL90000814",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000883",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000159",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000884",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586379","NCI-H1693","Lung",0.00739796081970426,4.34226557913993,10.8063473757042,2.63890140817559,6.35444563254908,14.0273762029749,14.7280464619797,2.07002440555309,0.0108897146654154,93.8910934094404,27.3146858704054,0.686605344675296,60.8872876454967,2.03138315646977,56.5731490032457,20.6254964761863,3.12437571796288,0.337317143293346,29.0114215463335,2.77627347054814,7.42333495401397,0,22.9250352365824,0.00445403976683856,44.2562474289236,5.39677882016787,6.96993594370708,24.8931013894489,5.63725515952204,11.8507533655452,1.18204369590912,1.95549305033866,0.201887799748757
"CL90000208",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000241",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000764",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000186",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000472",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000560",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000291",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000021",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000356",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000905",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000850",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000373",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586750","NCI-H460 GDC-0349R","Lung",0.00481504659251347,3.73694656833571,12.1218673841795,4.49780827641855,4.03982894499641,4.82223743651426,0,3.97824457821042,0.0129941059093032,64.6907192958575,20.9414524140599,0.361570482019925,32.3908557995233,1.5706062164139,12.1733527424466,7.04861857195414,2.56649750850622,0.074645872334022,26.7984567733588,6.49772982414894,8.10623842310264,0,14.451028113783,0,29.2321946214918,8.06326866623938,2.47951335281147,42.9940199483302,17.0472865423039,2.58392101360331,1.24993569756141,31.9688732620306,0
"CL587706",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000763",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL587985","SHP-77","Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000199",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000487",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000293",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586366","H69AR","Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL587184",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586474","NCI-H1876","Lung",0.28298273324957,5.1123071976238,30.9635244462046,6.99623882323957,6.1099348435361,3.80213395843992,112.092070964679,18.0629081953633,0,89.7624757727389,43.4682626816939,0.0972434980981614,28.3186024123088,5.82052758802981,8.48571254999978,6.11532241287189,2.6080231058451,0.0478517035415313,25.5427836199595,10.3450163946224,20.72596452318,0,3.11525903263797,0,22.1438318209501,4.33432886806921,4.09941547013111,101.998905151928,5.21650133427919,19.1275175904674,3.0737414535717,40.5918030099151,0.0397774160933741
"CL90000387",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000557",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000019",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000598",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000885",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000375",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000213",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
